,outputs
194,"{'ID': 195, 'name': 'Дизайнерский дом Татьяны Тягиной', 'address': 'Нижняя Красносельская ул., 40/12к2, Москва', 'website': 'ttcollection.ru', 'opening_hours': {'mon': '09:00-17:00', 'tue': '09:00-17:00', 'wed': '09:00-17:00', 'thu': '09:00-17:00', 'fri': '09:00-17:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/dizaynerskiy_dom_tatyany_tyaginoy/214214290584/?ll=37.669114%2C55.774132&z=13', 'goods': None, 'rating': '5,0', 'reviews': None, 'phone': ['+7 (495) 323-89-99Показать телефон'], 'social': ['https://ok.ru/collectiontt', 'https://t.me/ttcollection', 'https://vk.com/collectiontt', 'https://www.youtube.com/c/collectiontt/featured']}"
195,"{'ID': 196, 'name': 'Raden', 'address': 'Неглинная ул., 8/10, Москва', 'website': 'raden-shoes.com', 'opening_hours': {'mon': 'выходной', 'tue': '12:00-21:00', 'wed': '12:00-21:00', 'thu': '12:00-21:00', 'fri': '12:00-21:00', 'sat': '12:00-21:00', 'sun': '12:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/raden/174544686004/?ll=37.620645%2C55.761484&z=15', 'goods': None, 'rating': '4,7', 'reviews': None, 'phone': ['8 (800) 500-73-35Показать телефон'], 'social': ['https://vk.com/raden_moscow']}"
196,"{'ID': 197, 'name': 'Барбару', 'address': '1-я Пугачёвская ул., 17, стр. 2, Москва', 'website': 'barbaru.ru', 'opening_hours': {'mon': '11:00-19:00', 'tue': '11:00-19:00', 'wed': '11:00-19:00', 'thu': '11:00-19:00', 'fri': '11:00-19:00', 'sat': '11:00-19:00', 'sun': '11:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/barbaru/178127710692/?ll=37.734010%2C55.796406&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (495) 627-73-73Показать телефон'], 'social': ['http://youtube.com/channel/UCPesccAdwAVu9a_trhtf2rA', 'https://vk.com/barbaruru']}"
197,"{'ID': 198, 'name': 'Happy winter', 'address': 'Маломосковская ул., 18, стр. 1, Москва', 'website': '', 'opening_hours': {'mon': '10:00-13:00,14:00-19:00', 'tue': '10:00-13:00,14:00-19:00', 'wed': '10:00-13:00,14:00-19:00', 'thu': '10:00-13:00,14:00-19:00', 'fri': '10:00-13:00,14:00-19:00', 'sat': '10:00-13:00,14:00-19:00', 'sun': '10:00-13:00,14:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/happy_winter/177226911947/?ll=37.649876%2C55.812272&z=13', 'goods': None, 'rating': '4,0', 'reviews': None, 'phone': ['+7 (909) 161-78-23Показать телефон'], 'social': []}"
198,"{'ID': 199, 'name': 'Archive', 'address': 'Нижняя Сыромятническая ул., 10, стр. 9, Москва', 'website': 'archivestore.ru', 'opening_hours': {'mon': '12:00-20:00', 'tue': '12:00-20:00', 'wed': '12:00-20:00', 'thu': '12:00-20:00', 'fri': '12:00-20:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/archive/1115123190/?ll=37.668104%2C55.752714&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': [], 'social': []}"
199,"{'ID': 200, 'name': 'Фирменный магазин Korting', 'address': 'Багратионовский пр., 7, корп. 3, Москва', 'website': 'korting-market.ru', 'opening_hours': {'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00', 'sun': '10:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/firmenny_magazin_korting/1199205017/?ll=37.504053%2C55.741824&z=16', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['+7 (495) 055-25-91Показать телефон'], 'social': ['https://viber.click/79153882999', 'https://wa.me/79153882999']}"
200,"{'ID': 201, 'name': 'Шоу-рум Дуслар на Автозаводской', 'address': 'ул. Ленинская Слобода, 26, Москва', 'website': 'www.duslar.biz', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-17:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/shou_rum_duslar_na_avtozavodskoy/212559717281/?ll=37.655568%2C55.709956&z=15', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (495) 150-75-95Показать телефон'], 'social': ['https://t.me/duslarcompany', 'https://www.youtube.com/user/Duslar2011']}"
201,"{'ID': 202, 'name': 'Санторг', 'address': 'Сигнальный пр., 7Б, Москва', 'website': 'santamebel.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/santorg/1358011628/?ll=37.588877%2C55.850020&z=13', 'goods': None, 'rating': '4,7', 'reviews': None, 'phone': ['+7 (495) 374-71-77Показать телефон'], 'social': ['https://vk.com/santa_mebel', 'https://www.youtube.com/channel/UC33X940ZKMu14tqPhBtiCPw/featured?view_as=subscriber']}"
202,"{'ID': 203, 'name': 'РТД Золотой Медведь', 'address': '1-я ул. Энтузиастов, 3, Москва', 'website': 'vip-zakaz24.ru', 'opening_hours': {'mon': '09:00-16:00', 'tue': '09:00-16:00', 'wed': '09:00-16:00', 'thu': '09:00-16:00', 'fri': '09:00-16:00', 'sat': '09:00-12:00', 'sun': '09:00-12:00'}, 'ypage': 'https://yandex.ru/maps/org/rtd_zolotoy_medved/28870618528/?ll=37.724065%2C55.751775&z=13', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['+7 (499) 577-00-24Показать телефон'], 'social': ['http://ok.ru/group57958576881705', 'https://viber.click/79263998650', 'https://wa.me/89263998650']}"
203,"{'ID': 204, 'name': 'Drivers Shop', 'address': 'Перовское ш., 9, стр. 1, Москва', 'website': '', 'opening_hours': {'mon': '09:00-12:00,13:00-18:00', 'tue': '09:00-12:00,13:00-18:00', 'wed': '09:00-12:00,13:00-18:00', 'thu': '09:00-12:00,13:00-18:00', 'fri': '09:00-12:00,13:00-17:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/drivers_shop/1184248332/?ll=37.739907%2C55.735211&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['8 (800) 775-18-67Показать телефон'], 'social': ['http://vk.com/driversshop']}"
204,"{'ID': 205, 'name': 'Сурфейс Лаб', 'address': 'Ленинский просп., 15, Москва', 'website': 'surfacelab.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/surfeys_lab/243441008388/?ll=37.599912%2C55.720608&z=13', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['+7 (910) 440-81-43Показать телефон'], 'social': []}"
205,"{'ID': 206, 'name': 'Спортум', 'address': 'Варшавское ш., 28Ж, Москва', 'website': 'sportum.ru', 'opening_hours': {'mon': '11:00-18:00', 'tue': '11:00-18:00', 'wed': '11:00-18:00', 'thu': '11:00-18:00', 'fri': '11:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/sportum/184520032601/?ll=37.617916%2C55.681705&z=13', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['+7 (916) 771-41-41Показать телефон'], 'social': ['https://ok.ru/group/53120355991696', 'https://t.me/sportum9167714141', 'https://vk.com/sportum_ru', 'https://wa.me/79167714141', 'https://www.youtube.com/channel/UCrkDEbo_BFaj57uzUHxdpUA']}"
206,"{'ID': 207, 'name': 'Myleifheit.ru', 'address': 'ул. Зорге, 7Г, стр. 1, Москва', 'website': 'myleifheit.ru', 'opening_hours': {'mon': '09:00-21:00', 'tue': '09:00-21:00', 'wed': '09:00-21:00', 'thu': '09:00-21:00', 'fri': '09:00-21:00', 'sat': '09:00-21:00', 'sun': '09:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/myleifheit_ru/14513476275/?ll=37.508256%2C55.781104&z=13', 'goods': None, 'rating': '4,5', 'reviews': None, 'phone': ['+7 (499) 229-28-28Показать телефон'], 'social': []}"
207,"{'ID': 208, 'name': 'Palitra', 'address': 'Спартаковский пер., 2, стр. 1, Москва', 'website': 'palitra.love', 'opening_hours': {'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00', 'sun': '10:00-22:00'}, 'ypage': 'https://yandex.ru/maps/org/palitra/244418632111/?ll=37.672790%2C55.778626&z=13', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': [], 'social': []}"
208,"{'ID': 209, 'name': 'Идиль', 'address': 'Скотопрогонная ул., 29/1, Москва', 'website': 'idile.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/idil/230989051987/?ll=37.695197%2C55.730521&z=13', 'goods': None, 'rating': '4,9', 'reviews': None, 'phone': ['+7 (495) 070-35-35Показать телефон'], 'social': ['https://ok.ru/group/54336388988942', 'https://t.me/idile_ru', 'https://viber.click/79151134689', 'https://vk.com/idile', 'https://wa.me/79151134689']}"
209,"{'ID': 210, 'name': 'Cinemadslrshop.ru', 'address': 'Электродный пр., 14, стр. 2, Москва', 'website': 'cinemadslrshop.ru', 'opening_hours': {'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '11:00-17:00', 'sun': '11:00-17:00'}, 'ypage': 'https://yandex.ru/maps/org/cinemadslrshop_ru/88260149083/?ll=37.752409%2C55.760667&z=16', 'goods': None, 'rating': '4,8', 'reviews': None, 'phone': ['+7 (495) 740-54-20Показать телефон'], 'social': ['https://vk.com/dslrone']}"
210,"{'ID': 211, 'name': 'White Crow', 'address': 'Переведеновский пер., 18, стр. 14, Москва', 'website': 'storewhitecrow.com', 'opening_hours': {'mon': '13:00-19:00', 'tue': '13:00-19:00', 'wed': '13:00-19:00', 'thu': '13:00-19:00', 'fri': '13:00-19:00', 'sat': '13:00-19:00', 'sun': '13:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/white_crow/17873289811/?ll=37.690399%2C55.779054&z=14', 'goods': None, 'rating': '4,6', 'reviews': None, 'phone': ['+7 (926) 161-12-00Показать телефон'], 'social': ['https://t.me/whitecrowrussia', 'https://vk.com/whitecrow.russia']}"
211,"{'ID': 212, 'name': 'Showroom Look', 'address': 'Арбатский пер., 2/6, Москва', 'website': '', 'opening_hours': {'mon': '14:00-20:00', 'tue': '14:00-20:00', 'wed': '14:00-20:00', 'thu': '14:00-20:00', 'fri': '14:00-20:00', 'sat': '12:00-19:00', 'sun': '12:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/showroom_look/242181145425/?ll=37.597288%2C55.752270&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (926) 692-43-24Показать телефон'], 'social': []}"
212,"{'ID': 213, 'name': 'Moon', 'address': 'Старая Басманная ул., 13, стр. 1, Москва', 'website': 'www.moon-official.ru', 'opening_hours': {'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00', 'sun': '10:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/moon/112068394232/?ll=37.659484%2C55.765311&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (499) 444-13-26Показать телефон'], 'social': ['http://youtube.com/channel/UCB-3_mt32gqpajpKJEr2x_Q', 'https://wa.me/79261577640']}"
213,"{'ID': 214, 'name': 'Cybex', 'address': 'Ленинградское ш., 47, Москва', 'website': 'www.cybexofficial.ru', 'opening_hours': {'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00', 'sun': '10:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/cybex/234289848981/?ll=37.475674%2C55.845648&z=16', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['8 (800) 333-44-26Показать телефон'], 'social': ['https://vk.com/cybexofficial', 'https://wa.me/79055365222', 'https://www.youtube.com/channel/UCBHBrWTxcy1tf63oHhFz3FQ']}"
214,"{'ID': 215, 'name': 'Средства для волос DoctorHair', 'address': '5-я ул. Ямского Поля, 5, стр. 1, Москва', 'website': 'doctorhair.ru', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/sredstva_dlya_volos_doctorhair/228285316034/?ll=37.584709%2C55.785265&z=15', 'goods': None, 'rating': '5,0', 'reviews': None, 'phone': ['+7 (499) 685-45-65Показать телефон'], 'social': ['http://youtube.com/channel/UCzILRDPSWsRueHdYyPVrDog']}"
215,"{'ID': 216, 'name': 'Gyroskuter.ru', 'address': 'ул. Поликарпова, 27, Москва', 'website': 'www.gyroskuter.ru', 'opening_hours': {'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '11:00-19:00', 'sun': '11:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/gyroskuter_ru/218346887079/?ll=37.542920%2C55.781859&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (909) 908-11-00Показать телефон'], 'social': ['http://vk.com/official_gyroskuter', 'http://www.youtube.com/channel/UCiu6YaYv0DP63B7VuoUccjw']}"
216,"{'ID': 217, 'name': 'Edva', 'address': 'Средний Кисловский пер., 5/6с14, Москва', 'website': 'weareusme.ru', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-20:00', 'sun': '11:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/edva/141964569137/?ll=37.603918%2C55.755748&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (916) 106-42-80Показать телефон'], 'social': []}"
217,"{'ID': 218, 'name': 'Daylight', 'address': 'Головинское ш., 5А, Москва', 'website': 'www.daylight-liontex.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '10:00-18:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/daylight/158932828916/?ll=37.490428%2C55.840053&z=13', 'goods': None, 'rating': '4,6', 'reviews': None, 'phone': ['+7 (499) 959-09-90Показать телефон'], 'social': ['https://vk.com/daylight_liontex']}"
218,"{'ID': 219, 'name': 'Галактика', 'address': 'ул. Руставели, 14, стр. 6, Москва', 'website': 'www.galaxyuniform.ru', 'opening_hours': {'mon': '08:00-18:00', 'tue': '08:00-18:00', 'wed': '08:00-18:00', 'thu': '08:00-18:00', 'fri': '08:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/galaktika/1036407542/?ll=37.597629%2C55.813203&z=13', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['8 (800) 555-19-95Показать телефон'], 'social': []}"
219,"{'ID': 220, 'name': 'Фирменный магазин Parlux - parluxrus.ru', 'address': 'Павловская ул., 27, стр. 10, Москва', 'website': 'parluxrus.ru', 'opening_hours': {'mon': '09:00-20:00', 'tue': '09:00-20:00', 'wed': '09:00-20:00', 'thu': '09:00-20:00', 'fri': '09:00-20:00', 'sat': '10:00-18:00', 'sun': '10:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/firmenny_magazin_parlux_parluxrus_ru/207530119891/?ll=37.629187%2C55.712182&z=13', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['8 (800) 333-43-84Показать телефон'], 'social': ['https://t.me/proonly_ru', 'https://vk.com/proonly_ru']}"
220,"{'ID': 221, 'name': 'Philips', 'address': '5-й Донской пр., 21Б, стр. 10, Москва', 'website': 'shop.philips.ru', 'opening_hours': {'mon': '09:00-21:00', 'tue': '09:00-21:00', 'wed': '09:00-21:00', 'thu': '09:00-21:00', 'fri': '09:00-21:00', 'sat': '09:00-19:00', 'sun': '09:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/philips/55163861197/?ll=37.597678%2C55.704722&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (495) 133-40-75Показать телефон'], 'social': ['https://vk.com/philips', 'https://www.youtube.com/Philips']}"
221,"{'ID': 222, 'name': 'Show Rooms', 'address': 'Главная ул., 22Б, микрорайон Ольгино, Балашиха', 'website': '', 'opening_hours': {'mon': '11:00-19:00', 'tue': '11:00-19:00', 'wed': '11:00-19:00', 'thu': '11:00-19:00', 'fri': '11:00-19:00', 'sat': '11:00-19:00', 'sun': '11:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/show_rooms/40214723456/?ll=37.991047%2C55.746558&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (925) 066-33-03Показать телефон'], 'social': []}"
222,"{'ID': 223, 'name': 'Магазин Свадебная мечта', 'address': 'наб. Академика Туполева, 15, корп. 28, Москва', 'website': 'www.svadba-dream.ru', 'opening_hours': {'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00', 'sun': '10:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/magazin_svadebnaya_mechta/1218847924/?ll=37.679033%2C55.760754&z=13', 'goods': None, 'rating': '5,0', 'reviews': None, 'phone': ['+7 (495) 212-14-35Показать телефон'], 'social': ['http://vk.com/club25318094', 'https://ok.ru/svadbadream']}"
223,"{'ID': 224, 'name': 'Planmeca Russia', 'address': 'Дмитровское ш., 71Б, Москва', 'website': 'www.planmeca.com', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/planmeca_russia/9377690430/?ll=37.558943%2C55.856092&z=13', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (495) 232-45-25Показать телефон'], 'social': ['https://www.youtube.com/user/PlanmecaGroup']}"
224,"{'ID': 225, 'name': 'Тэрнэ', 'address': 'Котляковская ул., 3, стр. 1, Москва', 'website': 'terne-fabric.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/terne/65253578408/?ll=37.631210%2C55.642995&z=13', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['+7 (495) 120-03-37Показать телефон'], 'social': ['https://vk.com/terne_fuggerhaus']}"
